,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,Label,Name
2009-12-16,0.08253692441355343,0.05236486486486491,0.05682782018659904,0.09490333919156413,0.11250000000000004,0.09202453987730075,0.09586631486367647,0.11250000000000004,0.11949685534591192,0.12353471596032461,0.08916083916083939,0.1225225225225226,0.11849192100538608,0.1205035971223023,0.1547729379054681,0.17547169811320762,0.23980099502487562,0.21324245374878292,0.2662601626016261,0.28321318228630266,0.5692695214105794,0.3647316538882803,0.38907469342251955,0.24849699398797598,0.2649746192893403,0.16776007497656997,0.12760180995475112,0.12658227848101267,0.05236486486486491,0.03660565723793696,-0.005586592178770777,,PFE
2009-12-17,0.05236486486486491,0.05682782018659904,0.09490333919156413,0.11250000000000004,0.09202453987730075,0.09586631486367647,0.11250000000000004,0.11949685534591192,0.12353471596032461,0.08916083916083939,0.1225225225225226,0.11849192100538608,0.1205035971223023,0.1547729379054681,0.17547169811320762,0.23980099502487562,0.21324245374878292,0.2662601626016261,0.28321318228630266,0.32271762208067956,0.5994865211810014,0.3737596471885336,0.4191343963553533,0.2688391038696538,0.2792607802874745,0.16776007497656997,0.12454873646209386,0.1215121512151216,0.05059021922428353,0.040935672514619936,0.00646203554119551,,PFE
2009-12-18,0.05513146734520791,0.0931458699472758,0.11071428571428577,0.09027169149868541,0.09410729991204936,0.11071428571428577,0.11769991015274028,0.12173128944995493,0.0874125874125875,0.12072072072072082,0.11669658886894063,0.11870503597122295,0.15291936978683962,0.17358490566037732,0.23781094527363167,0.2112950340798443,0.2642276422764227,0.28115345005149317,0.32059447983014855,0.3419633225458467,0.5628140703517588,0.39149888143176725,0.393057110862262,0.2642276422764227,0.2280355380059229,0.13815187557182074,0.10676156583629881,0.09893992932862195,0.013029315960912058,0.028099173553719048,-0.0016051364365972098,,PFE
2009-12-21,0.09666080843585223,0.11428571428571432,0.09377738825591586,0.09762532981530359,0.11428571428571432,0.12129380053908356,0.1253381424706943,0.09090909090909105,0.12432432432432439,0.12028725314183131,0.12230215827338142,0.15662650602409656,0.17735849056603792,0.24179104477611935,0.21518987341772156,0.2682926829268293,0.28527291452111214,0.32484076433121034,0.3462783171521038,0.26188068756319516,0.5350553505535054,0.3491891891891892,0.416572077185017,0.22233104799216452,0.23076923076923084,0.13764813126709208,0.1063829787234043,0.10150044130626656,0.032258064516129004,0.026315789473684292,0.0016051364365969878,,PFE
2009-12-22,0.1383928571428572,0.11744084136722166,0.12137203166226929,0.1383928571428572,0.14555256064690014,0.14968440036068542,0.11451048951048959,0.14864864864864868,0.14452423698384198,0.14658273381294973,0.18164967562557943,0.2028301886792454,0.26865671641791034,0.24148003894839354,0.2957317073170731,0.3130792996910401,0.35350318471337583,0.37540453074433655,0.2891809908998988,0.33368200836820083,0.5306122448979591,0.4261744966442953,0.41509433962264164,0.2801204819277108,0.2549212598425197,0.19830827067669166,0.13031914893617036,0.15489130434782616,0.09254498714652959,0.04081632653061229,0.024919614147909996,,PFE
2009-12-23,0.11481156879929899,0.11873350923482873,0.1357142857142859,0.1428571428571428,0.14697926059513078,0.1118881118881121,0.145945945945946,0.14183123877917425,0.14388489208633115,0.17886932344763684,0.20000000000000018,0.26567164179104474,0.2385589094449856,0.29268292682926833,0.309989701338826,0.35031847133757976,0.37216828478964414,0.2861476238624874,0.33054393305439334,0.33054393305439334,0.5626535626535627,0.4260089686098656,0.38260869565217415,0.28744939271255054,0.27710843373493965,0.19886899151743642,0.13672922252010733,0.1521739130434785,0.0825531914893618,0.033306255077173,0.019230769230769162,,PFE
2009-12-24,0.11345646437994739,0.13035714285714284,0.13746630727762787,0.14156898106402171,0.10664335664335667,0.14054054054054066,0.13644524236983835,0.13848920863309355,0.17330861909175166,0.1943396226415095,0.25970149253731334,0.23271665043816947,0.28658536585365857,0.3038105046343975,0.3439490445859872,0.3656957928802589,0.2800808897876643,0.3242677824267781,0.3242677824267781,0.27364185110663986,0.5161676646706588,0.4129464285714284,0.3439490445859872,0.27364185110663986,0.28920570264765777,0.18207282913165268,0.11738746690203006,0.1467391304347827,0.0829769033361849,0.009569377990430672,-0.007058823529411784,,PFE
2009-12-28,0.1312500000000001,0.1383647798742138,0.14247069431920645,0.1075174825174825,0.14144144144144155,0.13734290843806107,0.13938848920863323,0.17423540315106578,0.19528301886792465,0.2606965174129352,0.2336903602726388,0.28760162601626016,0.30484037075180215,0.3450106157112527,0.3667745415318231,0.2810920121334681,0.3253138075313806,0.3253138075313806,0.27464788732394374,0.4015486725663717,0.4715447154471546,0.42359550561797743,0.3594420600858368,0.28760162601626016,0.32254697286012535,0.18190298507462677,0.1342882721575649,0.1383647798742138,0.09130060292850994,0.003961965134706924,-0.0039308176100629755,,PFE
2009-12-29,0.1338724168912846,0.13796212804328212,0.10314685314685312,0.13693693693693687,0.1328545780969479,0.1348920863309353,0.16960148285449494,0.19056603773584913,0.25572139303482566,0.22882181110029198,0.282520325203252,0.2996910401647783,0.3397027600849256,0.36138079827400205,0.2760364004044489,0.3200836820083681,0.3200836820083681,0.26961770623742454,0.39601769911504436,0.35407725321888406,0.44890929965556814,0.40848214285714257,0.3242392444910809,0.3173277661795406,0.30371900826446274,0.1894439208294063,0.13591359135913583,0.1128747795414462,0.09169550173010377,0.008792965627497873,-0.003159557661927437,,PFE
2009-12-30,0.12984670874661863,0.0952797202797202,0.12882882882882885,0.12477558348294426,0.12679856115107913,0.1612604263206674,0.18207547169811322,0.24676616915422867,0.22005842259006814,0.27337398373983746,0.29042224510813575,0.3301486199575372,0.3516720604099244,0.2669362992922142,0.3106694560669454,0.3106694560669454,0.26056338028169024,0.38606194690265494,0.344420600858369,0.33297872340425516,0.3649237472766884,0.40786516853932575,0.3358208955223878,0.3106694560669454,0.27857142857142847,0.167753960857409,0.14116575591985425,0.13086642599277964,0.08203799654576849,0.022022838499184294,-0.01104972375690616,,PFE
2009-12-31,0.09003496503496522,0.1234234234234235,0.11938958707360858,0.12140287769784197,0.15569972196478243,0.17641509433962277,0.24079601990049748,0.21421616358325224,0.2672764227642277,0.2842430484037075,0.32377919320594484,0.34519956850053957,0.26086956521739135,0.30439330543933063,0.30439330543933063,0.25452716297786737,0.37942477876106206,0.33798283261802586,0.3265957446808512,0.30575916230366484,0.29625779625779636,0.40269966254218215,0.3167898627243928,0.3265957446808512,0.28292181069958855,0.16869728209934398,0.1567717996289426,0.13466787989080986,0.06308610400682024,0.004025764895330131,-0.011885895404120328,,PFE
2010-01-04,0.11621621621621636,0.11220825852782768,0.11420863309352525,0.148285449490269,0.16886792452830202,0.23283582089552235,0.2064264849074977,0.25914634146341475,0.27600411946446957,0.3152866242038217,0.3365695792880261,0.25278058645096046,0.2960251046025104,0.2960251046025104,0.24647887323943674,0.37057522123893816,0.3293991416309012,0.3180851063829788,0.29738219895287954,0.31948881789137373,0.33512931034482785,0.4127708095781073,0.23406374501992055,0.32230522945570983,0.3097251585623677,0.15902712815715625,0.15255813953488384,0.14088397790055263,0.08209606986899565,-0.014319809069212375,-0.011173184357541777,False,PFE
2010-01-05,0.1517055655296229,0.15377697841726623,0.18906394810009286,0.21037735849056616,0.27661691542288547,0.24926971762414807,0.30386178861788626,0.32131822863027804,0.36199575371549897,0.38403451995685023,0.29726996966632946,0.3420502092050208,0.3420502092050208,0.2907444668008048,0.41924778761061954,0.37660944206008584,0.36489361702127665,0.3434554973821988,0.36634717784877524,0.382543103448276,0.373661670235546,0.4006550218340612,0.26403940886699506,0.32404540763673895,0.3576719576719578,0.2046948356807512,0.16530426884650318,0.15067264573991035,0.13039647577092506,-0.0007788161993769194,0.028869286287088958,True,PFE
2010-01-06,0.1375899280575541,0.17238183503243754,0.19339622641509435,0.2587064676616915,0.23174294060370015,0.285569105691057,0.30278063851699266,0.3428874734607219,0.3646170442286949,0.2790697674418605,0.3232217573221756,0.3232217573221756,0.2726358148893362,0.3993362831858409,0.35729613733905574,0.3457446808510638,0.32460732984293195,0.3471778487752928,0.3631465517241381,0.3457446808510638,0.34861407249466936,0.37350705754614544,0.2524752475247525,0.29345603271983656,0.2974358974358975,0.19227144203581537,0.15842490842490853,0.1254448398576513,0.1019163763066202,-0.009397024275646038,0.02098466505246166,False,PFE
2010-01-07,0.1714550509731234,0.19245283018867942,0.2577114427860696,0.23076923076923084,0.2845528455284554,0.30175077239958803,0.3418259023354566,0.3635382955771307,0.2780586450960567,0.3221757322175731,0.3221757322175731,0.2716297786720323,0.3982300884955754,0.35622317596566533,0.34468085106382973,0.3235602094240837,0.34611288604898816,0.36206896551724155,0.34468085106382973,0.39053905390539057,0.40288568257491675,0.37540805223068574,0.2652652652652654,0.3375661375661376,0.26907630522088355,0.18685446009389683,0.15963302752293584,0.11169744942832027,0.08965517241379328,-0.010180109631949819,-0.014809041309430948,False,PFE
