,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,Label,Name
2009-12-16,0.43112244897959173,0.38586956521739135,0.3682926829268294,0.36363636363636376,0.41025641025641035,0.40883977900552493,0.4609375,0.5137614678899083,0.5566037735849056,0.5661641541038527,0.5032154340836013,0.5178571428571428,0.562674094707521,0.5670391061452515,0.5946560545764639,0.5454545454545456,0.5574680732926152,0.5056360708534622,0.48569915254237306,0.528610354223433,0.9767441860465118,0.7980769230769231,0.6617298578199053,0.332541567695962,0.4116758933064921,0.28023733455043365,0.27616014558689717,0.1402439024390243,0.12244897959183687,0.09484777517564402,0.008992805755395628,,DIS
2009-12-17,0.38438735177865624,0.3668292682926828,0.36217792902284884,0.40874811463046745,0.40733299849321947,0.4593750000000001,0.512142471667566,0.5549389567147613,0.5644891122278057,0.5016077170418005,0.5162337662337662,0.5610027855153203,0.5653631284916203,0.5929505400795907,0.543801652892562,0.5558023320377568,0.5040257648953301,0.4841101694915255,0.526975476839237,0.6205899363794101,1.0129310344827585,0.8019292604501607,0.6530973451327433,0.3516642547033284,0.4237804878048781,0.22197993894461399,0.24921979491752122,0.15737298636926877,0.10663507109004744,0.08018504240555124,0.01484969214052878,,DIS
2009-12-18,0.3629268292682928,0.35828877005347604,0.4047259929612872,0.4033149171270718,0.45520833333333344,0.507825148407987,0.5504994450610434,0.5600223338916808,0.497320471596999,0.5119047619047619,0.5565459610027856,0.5608938547486035,0.5884025014212622,0.5393939393939395,0.5513603553581343,0.4997316156736449,0.4798728813559323,0.522615803814714,0.6159629843840371,0.5617663499161543,0.9634574841883345,0.8107582631237849,0.5251091703056769,0.34391534391534395,0.38522558254833905,0.22222222222222232,0.20223752151463015,0.1535920726672173,0.09140624999999991,0.07172995780590719,-0.0039215686274509665,,DIS
2009-12-21,0.35731648031113283,0.4037204625439921,0.40231039678553504,0.45416666666666683,0.5067458175930923,0.5493895671476139,0.5589056393076495,0.4962486602357985,0.5108225108225108,0.5554317548746519,0.5597765363128493,0.58726549175668,0.5382920110192839,0.5502498611882287,0.4986580783682235,0.4788135593220342,0.5215258855585831,0.614806246385194,0.5606484069312465,0.6550088915234142,0.9648135116115413,0.6839565741857663,0.48986125933831404,0.3058933582787653,0.3794466403162058,0.22027972027972043,0.20189410245372374,0.13819812474520998,0.10530482977038802,0.05677517032551105,-0.0035688793718771095,,DIS
2009-12-22,0.4147812971342384,0.4133601205424411,0.4656250000000002,0.5186184565569347,0.5615982241953386,0.5711892797319933,0.5080385852090032,0.5227272727272727,0.5676880222841227,0.5720670391061453,0.5997725980670836,0.5504132231404961,0.5624652970571904,0.5104669887278583,0.49046610169491545,0.5335149863760218,0.6275303643724697,0.572945779765232,0.6680497925311202,0.7316923076923076,1.063049853372434,0.6417736289381564,0.48496042216358837,0.3027777777777778,0.37873591376776083,0.24844720496894412,0.2229465449804433,0.1618497109826591,0.12425089892129448,0.07981580966999235,0.007158196134574135,,DIS
2009-12-23,0.4133601205424411,0.4656250000000002,0.5186184565569347,0.5615982241953386,0.5711892797319933,0.5080385852090032,0.5227272727272727,0.5676880222841227,0.5720670391061453,0.5997725980670836,0.5504132231404961,0.5624652970571904,0.5104669887278583,0.49046610169491545,0.5335149863760218,0.6275303643724697,0.572945779765232,0.6680497925311202,0.7316923076923076,0.7424148606811147,1.1110277569392348,0.65237815619495,0.4401228249744116,0.31433909388136394,0.3903162055335969,0.238556338028169,0.20565552699228795,0.1671505599336376,0.11313291139240511,0.08690614136732333,0.007879656160458381,,DIS
2009-12-24,0.4526041666666667,0.50512682137075,0.5477247502774696,0.5572305974316025,0.494640943193998,0.5091991341991342,0.5537604456824514,0.558100558659218,0.5855599772598068,0.5366391184573005,0.5485841199333703,0.49704777241009146,0.47722457627118664,0.5198910081743868,0.613071139386929,0.5589714924538849,0.6532305868405452,0.7163076923076923,0.7269349845201241,0.6338605741066199,1.1273836765827614,0.6710605152786098,0.29841713221601496,0.29480037140204285,0.3972945891783566,0.2758462946020128,0.19596912521440824,0.16645754914261812,0.12188254223652462,0.0685823754789272,-0.008884150675195435,,DIS
2009-12-28,0.5153804641122501,0.55826859045505,0.5678391959798994,0.5048231511254018,0.5194805194805194,0.5643454038997213,0.5687150837988828,0.596361569073337,0.5471074380165291,0.5591338145474734,0.5072463768115942,0.4872881355932204,0.5302452316076292,0.6240601503759398,0.5695919508105085,0.6644931831653822,0.728,0.7386996904024767,0.6449912126537785,0.6915662650602408,0.9459459459459458,0.6997578692493946,0.2637263726372636,0.27985414767547834,0.4377880184331795,0.27752502274795265,0.2310390179745725,0.15413070283600505,0.13914807302231247,0.07052992756385801,-0.002132196162046962,,DIS
2009-12-29,0.5493895671476139,0.5589056393076495,0.4962486602357985,0.5108225108225108,0.5554317548746519,0.5597765363128493,0.58726549175668,0.5382920110192839,0.5502498611882287,0.4986580783682235,0.4788135593220342,0.5215258855585831,0.614806246385194,0.5606484069312465,0.6550088915234142,0.7181538461538464,0.7287925696594431,0.635618043350908,0.6819277108433734,0.7107843137254903,0.9295093296475467,0.6346604215456677,0.2616357885223679,0.2998137802607077,0.40301507537688464,0.27897388914338084,0.25257963212202794,0.16091476091476098,0.1551510136532892,0.07219662058371745,0.001075654356400113,,DIS
2009-12-30,0.5711892797319933,0.5080385852090032,0.5227272727272727,0.5676880222841227,0.5720670391061453,0.5997725980670836,0.5504132231404961,0.5624652970571904,0.5104669887278583,0.49046610169491545,0.5335149863760218,0.6275303643724697,0.572945779765232,0.6680497925311202,0.7316923076923076,0.7424148606811147,0.6485061511423551,0.6951807228915661,0.724264705882353,0.7832699619771863,0.8525345622119818,0.6670616113744077,0.30157261794634604,0.29797047970479706,0.4408602150537635,0.2744565217391306,0.27503398278205715,0.17740585774058593,0.18985200845665973,0.08690614136732333,0.002136752136752129,,DIS
