,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,Label,Name
2009-12-16,1.009433962264151,0.8825757575757576,0.7749999999999999,0.8094660194174756,0.9042145593869733,0.9288486416558861,1.0424657534246577,1.2056213017751478,1.195876288659794,1.2056213017751478,1.0824022346368714,1.0341064120054568,1.2056213017751478,1.215453194650817,1.248868778280543,1.0911640953716693,1.0013422818791944,0.8544776119402988,0.9066496163682864,0.9722222222222223,1.0067294751009421,0.6118918918918919,0.4895104895104896,0.5727848101265822,0.5245398773006136,0.3183023872679045,0.23529411764705888,0.052966101694915224,0.21318144833197739,0.2053354890864998,0.05073995771670203,,NVDA
2009-12-17,0.9696969696969697,0.857142857142857,0.8932038834951455,0.9923371647509578,1.0181112548512288,1.1369863013698631,1.307692307692308,1.2974963181148746,1.307692307692308,1.1787709497206702,1.1282401091405183,1.307692307692308,1.3179791976225852,1.3529411764705883,1.1879382889200563,1.0939597315436242,0.9402985074626868,0.9948849104859334,1.0634920634920637,1.1666666666666665,1.1971830985915495,0.7067833698030632,0.5279138099902054,0.609907120743034,0.5773508594539938,0.3459879206212251,0.22834645669291342,0.12716763005780352,0.2724306688417619,0.23907863383637817,0.09014675052410892,,NVDA
2009-12-18,0.8583333333333332,0.8944174757281553,0.9936143039591314,1.0194049159120309,1.1383561643835618,1.309171597633136,1.2989690721649483,1.309171597633136,1.180167597765363,1.1296043656207364,1.309171597633136,1.3194650817236253,1.354449472096531,1.1893408134642356,1.0953020134228186,0.941542288557214,0.99616368286445,1.0648148148148149,1.1680555555555556,1.0194049159120309,1.0981182795698925,0.7421874999999998,0.5303921568627452,0.6126033057851239,0.4923518164435945,0.32176121930567314,0.22527472527472514,0.11182336182336194,0.21762870514820576,0.23301737756714047,0.04694835680751175,,NVDA
2009-12-21,0.8895631067961165,0.9885057471264369,1.0142302716688225,1.132876712328767,1.3032544378698225,1.2930780559646537,1.3032544378698225,1.1745810055865924,1.1241473396998636,1.3032544378698225,1.3135215453194649,1.3484162895927603,1.1837307152875174,1.0899328859060402,0.9365671641791047,0.9910485933503836,1.0595238095238098,1.1625,1.0142302716688225,0.9910485933503836,1.029986962190352,0.6134715025906736,0.4786324786324787,0.6035015447991761,0.4592314901593253,0.30840336134453783,0.24361022364217266,0.10818505338078288,0.23866348448687358,0.24460431654676262,-0.0019230769230769162,,NVDA
2009-12-22,1.0472541507024267,1.073738680465718,1.1958904109589041,1.3713017751479293,1.3608247422680413,1.3713017751479293,1.238826815642458,1.1869031377899044,1.3713017751479293,1.3818722139673105,1.417797888386124,1.2482468443197758,1.1516778523489934,0.9937810945273635,1.0498721227621486,1.1203703703703707,1.2263888888888892,1.073738680465718,1.0498721227621486,1.0524967989756724,1.1092105263157896,0.6457905544147844,0.46794871794871806,0.5934393638170974,0.5108388312912349,0.35160202360876913,0.2783094098883574,0.14745884037222612,0.309640522875817,0.3171733771569434,0.026905829596412634,,NVDA
2009-12-23,1.1487710219922378,1.2753424657534245,1.4571005917159763,1.446244477172312,1.4571005917159763,1.3198324022346366,1.2660300136425646,1.4571005917159763,1.4680534918276371,1.5052790346907994,1.329593267882188,1.229530201342282,1.0659203980099505,1.1240409207161122,1.197089947089947,1.3069444444444445,1.1487710219922378,1.1240409207161122,1.1267605633802815,0.9224537037037035,1.1684073107049606,0.6220703125,0.5004516711833784,0.6862944162436548,0.5894736842105264,0.3887959866220734,0.3007047768206734,0.23128243143068938,0.322452229299363,0.42330762639245934,0.06679511881824007,,NVDA
2009-12-24,1.2904109589041095,1.4733727810650885,1.462444771723122,1.4733727810650885,1.3351955307262569,1.281036834924966,1.4733727810650885,1.4843982169390784,1.5218702865761689,1.3450210378681624,1.2442953020134224,1.0796019900497513,1.1381074168797953,1.2116402116402116,1.322222222222222,1.1630012936610608,1.1381074168797953,1.140845070422535,0.9351851851851849,0.8495575221238938,1.1137800252844499,0.6328124999999998,0.5227686703096537,0.7237113402061857,0.6570862239841426,0.41097046413502114,0.26283987915407847,0.24869305451829704,0.37161607875307623,0.38870431893687707,0.04304429195258885,,NVDA
2009-12-28,1.4571005917159763,1.446244477172312,1.4571005917159763,1.3198324022346366,1.2660300136425646,1.4571005917159763,1.4680534918276371,1.5052790346907994,1.329593267882188,1.229530201342282,1.0659203980099505,1.1240409207161122,1.197089947089947,1.3069444444444445,1.1487710219922378,1.1240409207161122,1.1267605633802815,0.9224537037037035,0.8373893805309736,0.8558659217877096,0.9939975990396157,0.6300294406280667,0.5280588776448942,0.6284313725490196,0.6576846307385229,0.3637110016420362,0.24047796863330828,0.20975965040058253,0.3969722455845246,0.395798319327731,0.0,,NVDA
2009-12-29,1.4035346097201766,1.414201183431953,1.2793296089385473,1.2264665757162345,1.414201183431953,1.4249628528974738,1.4615384615384617,1.2889200561009817,1.1906040268456377,1.0298507462686568,1.0869565217391304,1.158730158730159,1.2666666666666666,1.1112548512289777,1.0869565217391304,1.089628681177977,0.8888888888888888,0.8053097345132745,0.8234636871508381,1.0684410646387832,0.9132473622508794,0.516728624535316,0.68944099378882,0.6501516683518704,0.675564681724846,0.35886761032472947,0.22247191011235956,0.1938551572787126,0.44680851063829796,0.3577371048252913,-0.023923444976076458,,NVDA
2009-12-30,1.4748520710059174,1.3365921787709496,1.282401091405184,1.4748520710059174,1.485884101040119,1.5233785822021115,1.3464235624123422,1.2456375838926173,1.0808457711442787,1.1393861892583121,1.2129629629629632,1.323611111111111,1.1642949547218628,1.1393861892583121,1.1421254801536493,0.9363425925925926,0.8506637168141595,0.8692737430167601,1.120405576679341,1.282401091405184,0.8734602463605825,0.5292504570383914,0.9988052568697732,0.6646766169154228,0.791220556745182,0.3679476696647588,0.2938901778808971,0.21407837445573308,0.4897595725734638,0.44348576358930125,0.007224563515954241,,NVDA
