,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,Label,Name
2009-12-16,0.919431279620853,0.8706697459584294,0.7647058823529411,0.7161016949152543,0.753246753246753,0.6981132075471699,0.7608695652173914,0.8284424379232507,0.8577981651376145,0.937799043062201,0.7763157894736843,0.8284424379232507,0.8706697459584294,0.9014084507042253,0.8706697459584294,0.8663594470046083,0.7161016949152543,0.6199999999999999,0.6007905138339922,0.5758754863813229,0.6007905138339922,0.43617021276595747,0.23853211009174302,0.41608391608391604,0.426056338028169,0.23664122137404586,0.2695924764890283,0.22913505311077387,0.14406779661016933,-0.02644230769230782,0.004962779156327368,,NFLX
2009-12-17,0.7990762124711317,0.6971677559912854,0.6504237288135595,0.6861471861471862,0.6331236897274635,0.6934782608695653,0.7584650112866818,0.7866972477064218,0.8636363636363638,0.7083333333333335,0.7584650112866818,0.7990762124711317,0.8286384976525822,0.7990762124711317,0.7949308755760369,0.6504237288135595,0.558,0.539525691699605,0.5155642023346305,0.5334645669291338,0.5897959183673469,0.29187396351575456,0.19846153846153847,0.40867992766726946,0.3836589698046182,0.23259493670886067,0.20030816640986138,0.16791604197901044,0.0941011235955056,-0.08460634547591062,-0.02867830423940143,,NFLX
2009-12-18,0.6775599128540306,0.6313559322033899,0.6666666666666667,0.6142557651991616,0.673913043478261,0.7381489841986457,0.7660550458715596,0.8421052631578949,0.6885964912280704,0.7381489841986457,0.7782909930715936,0.807511737089202,0.7782909930715936,0.774193548387097,0.6313559322033899,0.54,0.5217391304347827,0.49805447470817144,0.515748031496063,0.4611005692599621,0.4528301886792454,0.26022913256955804,0.19010819165378678,0.3898916967509025,0.3050847457627117,0.2790697674418605,0.19010819165378678,0.1257309941520468,0.06500691562932226,-0.096244131455399,-0.0493827160493826,,NFLX
2009-12-21,0.6101694915254237,0.6450216450216448,0.5932914046121593,0.6521739130434783,0.7155756207674944,0.7431192660550456,0.8181818181818181,0.6666666666666667,0.7155756207674944,0.7551963048498844,0.784037558685446,0.7551963048498844,0.7511520737327189,0.6101694915254237,0.52,0.5019762845849802,0.47859922178988334,0.49606299212598426,0.44212523719165087,0.4366729678638941,0.4476190476190476,0.21599999999999997,0.17647058823529416,0.33099824868651484,0.31034482758620685,0.3013698630136985,0.18749999999999978,0.10948905109489049,0.08416547788873041,-0.12543153049482159,-0.024390243902439046,,NFLX
2009-12-22,0.6688311688311688,0.6163522012578617,0.6760869565217393,0.7404063205417608,0.7683486238532109,0.8444976076555024,0.6907894736842106,0.7404063205417608,0.7806004618937643,0.8098591549295775,0.7806004618937643,0.7764976958525347,0.6334745762711864,0.542,0.5237154150197629,0.5,0.5177165354330708,0.4629981024667933,0.4574669187145557,0.5147347740667976,0.40181818181818185,0.25365853658536586,0.21226415094339623,0.3224699828473414,0.300168634064081,0.2828618968386023,0.2180094786729858,0.14391691394658745,0.12227074235807867,-0.11072664359861595,0.0012987012987013546,,NFLX
2009-12-23,0.6226415094339623,0.6826086956521742,0.7471783295711063,0.775229357798165,0.8516746411483256,0.6973684210526319,0.7471783295711063,0.7875288683602772,0.8169014084507045,0.7875288683602772,0.7834101382488481,0.6398305084745763,0.548,0.5296442687747036,0.5058365758754866,0.5236220472440944,0.4686907020872866,0.46313799621928164,0.5206286836935168,0.47148288973384034,0.41758241758241765,0.26058631921824116,0.20560747663551404,0.32534246575342474,0.303030303030303,0.2730263157894737,0.24038461538461542,0.17095310136157327,0.0870786516853932,-0.09154929577464777,0.018421052631579116,,NFLX
2009-12-24,0.7695652173913046,0.8374717832957113,0.8669724770642202,0.9473684210526319,0.785087719298246,0.8374717832957113,0.8799076212471133,0.910798122065728,0.8799076212471133,0.8755760368663597,0.724576271186441,0.6280000000000001,0.6086956521739133,0.5836575875486383,0.6023622047244095,0.5445920303605316,0.5387523629489603,0.5992141453831044,0.5475285171102664,0.5475285171102664,0.45357142857142874,0.2818897637795277,0.26201550387596906,0.41319444444444464,0.3914529914529916,0.3150242326332795,0.27987421383647804,0.2352048558421853,0.021329987452948673,-0.05787037037037035,0.055771725032425445,,NFLX
2009-12-28,0.8284424379232507,0.8577981651376145,0.937799043062201,0.7763157894736843,0.8284424379232507,0.8706697459584294,0.9014084507042253,0.8706697459584294,0.8663594470046083,0.7161016949152543,0.6199999999999999,0.6007905138339922,0.5758754863813229,0.5944881889763778,0.5370018975332069,0.5311909262759924,0.5913555992141453,0.5399239543726235,0.5399239543726235,0.5487571701720839,0.47005444646097994,0.2857142857142856,0.33223684210526305,0.40625,0.43617021276595747,0.27760252365930604,0.28367670364500785,0.23287671232876694,0.026615969581748944,-0.029940119760479056,0.046511627906976605,,NFLX
2009-12-29,0.8944954128440366,0.9760765550239234,0.81140350877193,0.8645598194130926,0.9076212471131639,0.9389671361502347,0.9076212471131639,0.903225806451613,0.75,0.6519999999999999,0.632411067193676,0.6070038910505837,0.6259842519685039,0.5673624288425048,0.5614366729678639,0.6227897838899803,0.5703422053231939,0.5703422053231939,0.5793499043977053,0.6070038910505837,0.5703422053231939,0.2987421383647797,0.4440559440559442,0.4882882882882884,0.454225352112676,0.2906249999999999,0.33873581847649925,0.23467862481315382,0.054916985951468655,-0.030516431924882625,0.014742014742014753,,NFLX
2009-12-30,0.9473684210526319,0.785087719298246,0.8374717832957113,0.8799076212471133,0.910798122065728,0.8799076212471133,0.8755760368663597,0.724576271186441,0.6280000000000001,0.6086956521739133,0.5836575875486383,0.6023622047244095,0.5445920303605316,0.5387523629489603,0.5992141453831044,0.5475285171102664,0.5475285171102664,0.5564053537284894,0.5836575875486383,0.5534351145038168,0.4280701754385965,0.21311475409836067,0.44070796460177,0.4509803921568627,0.4746376811594204,0.28391167192429023,0.3657718120805371,0.24464831804281362,0.06127770534550203,-0.006105006105005972,0.004938271604938427,,NFLX
